Ukazatel,IndicatorType,Roky,Oblast,Uz012,Věk (jednoleté skupiny),VEKZEN1PLOD,Hodnota,Uz01A
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,35,410035610036000,21.3909732333,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,36,410036610037000,15.961435458,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,37,410037610038000,14.0512710501,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,38,410038610039000,9.3767867353,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,39,410039610040000,8.1202278512,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,40,410040610041000,5.2730696798,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,41,410041610042000,2.8043339707,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,42,410042610043000,1.8153213119,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,43,410043610044000,1.116694584,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,44,410044610045000,0.9594882729,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,45,410045610046000,0.1054963604,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,46,410046610047000,0.0,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,47,410047610048000,0.0,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,48,410048610049000,0.0,CZ08
Míry plodnosti,5406,2001,Moravskoslezsko,CZ08,49,410049610050000,0.0996611521,CZ08
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,15,410015610016000,0.4718464926,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,16,410016610017000,0.9140767824,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,17,410017610018000,4.1058394161,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,18,410018610019000,7.0546737213,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,19,410019610020000,12.4223602484,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,20,410020610021000,17.6286236615,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,21,410021610022000,26.8077601411,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,22,410022610023000,29.6719896418,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,23,410023610024000,39.4250513347,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,24,410024610025000,50.6103006847,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,25,410025610026000,68.9688621593,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,26,410026610027000,81.9827504502,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,27,410027610028000,91.862745098,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,28,410028610029000,97.2716488731,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,29,410029610030000,98.1308411215,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,30,410030610031000,89.7885196375,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,31,410031610032000,83.8066388994,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,32,410032610033000,67.0427709263,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,33,410033610034000,52.0888418826,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,34,410034610035000,41.2921714211,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,35,410035610036000,31.488191928,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,36,410036610037000,32.5829383886,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,37,410037610038000,23.2666900503,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,38,410038610039000,14.8213833291,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,39,410039610040000,12.5243529084,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,40,410040610041000,9.9840833454,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,41,410041610042000,6.0623983439,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,42,410042610043000,3.5380696292,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,43,410043610044000,1.5432098765,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,44,410044610045000,0.9451795841,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,45,410045610046000,0.2230649119,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,46,410046610047000,0.0,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,47,410047610048000,0.0,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,48,410048610049000,0.0,CZ01
Míry plodnosti,5406,2001,Hlavní město Praha,CZ010,49,410049610050000,0.09797198,CZ01
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,15,410015610016000,1.2994513428,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,16,410016610017000,3.2970183486,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,17,410017610018000,5.5516014235,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,18,410018610019000,14.5268400664,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,19,410019610020000,25.7627118644,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,20,410020610021000,42.3315310563,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,21,410021610022000,50.4724315273,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,22,410022610023000,61.3726352838,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,23,410023610024000,72.0720720721,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,24,410024610025000,85.3185014167,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,25,410025610026000,105.2739165985,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,26,410026610027000,100.0400560785,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,27,410027610028000,102.6011560694,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,28,410028610029000,97.1511239706,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,29,410029610030000,70.4124327555,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,30,410030610031000,71.5633253679,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,31,410031610032000,58.3410504035,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,32,410032610033000,42.1860019175,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,33,410033610034000,36.6652725498,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,34,410034610035000,27.9376667135,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,35,410035610036000,24.0318593793,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,36,410036610037000,16.2239958132,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,37,410037610038000,13.8321696746,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,38,410038610039000,9.3444711879,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,39,410039610040000,8.1731496897,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,40,410040610041000,5.5206256709,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,41,410041610042000,4.0154440154,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,42,410042610043000,1.7518248175,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,43,410043610044000,1.1961722488,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,44,410044610045000,0.4972650423,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,45,410045610046000,0.7263922518,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,46,410046610047000,0.0,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,47,410047610048000,0.1148633127,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,48,410048610049000,0.0,CZ02
Míry plodnosti,5406,2001,Středočeský kraj,CZ020,49,410049610050000,0.0,CZ02
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,15,410015610016000,1.0055304173,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,16,410016610017000,2.7254707631,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,17,410017610018000,5.859375,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,18,410018610019000,14.7759771211,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,19,410019610020000,23.6933797909,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,20,410020610021000,34.4364937388,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,21,410021610022000,49.576533774,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,22,410022610023000,64.1639532657,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,23,410023610024000,73.8368807685,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,24,410024610025000,89.8248229594,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,25,410025610026000,100.0182515057,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,26,410026610027000,100.7428882044,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,27,410027610028000,107.0834103939,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,28,410028610029000,91.4876690533,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,29,410029610030000,74.659164683,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,30,410030610031000,65.9612787033,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,31,410031610032000,51.048951049,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,32,410032610033000,42.3976608187,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,33,410033610034000,31.3606474456,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,34,410034610035000,31.3676286073,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,35,410035610036000,19.0012180268,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,36,410036610037000,18.4266477675,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,37,410037610038000,12.8805620609,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,38,410038610039000,8.7955045199,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,39,410039610040000,7.9385403329,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,40,410040610041000,5.155968033,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,41,410041610042000,3.3862985152,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,42,410042610043000,1.4917951268,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,43,410043610044000,1.1366219595,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,44,410044610045000,0.6483682732,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,45,410045610046000,0.0,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,46,410046610047000,0.0,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,47,410047610048000,0.0,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,48,410048610049000,0.0,CZ03
Míry plodnosti,5406,2001,Jihočeský kraj,CZ031,49,410049610050000,0.0,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,15,410015610016000,0.8839127873,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,16,410016610017000,2.8628685943,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,17,410017610018000,7.7209036317,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,18,410018610019000,17.0697012802,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,19,410019610020000,26.0067114094,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,20,410020610021000,45.3212476673,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,21,410021610022000,51.3765978368,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,22,410022610023000,62.485694667,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,23,410023610024000,70.4903677758,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,24,410024610025000,86.6274179983,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,25,410025610026000,96.6822715245,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,26,410026610027000,103.2826261009,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,27,410027610028000,85.6192851205,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,28,410028610029000,83.884203328,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,29,410029610030000,80.8767951625,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,30,410030610031000,70.5725699068,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,31,410031610032000,52.2552255226,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,32,410032610033000,44.0034512511,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,33,410033610034000,35.7248302332,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,34,410034610035000,29.7601849177,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,35,410035610036000,18.8838782413,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,36,410036610037000,16.3451232583,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,37,410037610038000,10.3201905266,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,38,410038610039000,8.5738782509,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,39,410039610040000,9.2509698597,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,40,410040610041000,4.1916167665,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,41,410041610042000,3.6101083032,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,42,410042610043000,1.7411491584,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,43,410043610044000,0.8029978587,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,44,410044610045000,1.2403870007,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,45,410045610046000,0.2388915432,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,46,410046610047000,0.2362390739,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,47,410047610048000,0.0,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,48,410048610049000,0.225631769,CZ03
Míry plodnosti,5406,2001,Plzeňský kraj,CZ032,49,410049610050000,0.0,CZ03
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,15,410015610016000,4.4843049327,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,16,410016610017000,4.0281973817,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,17,410017610018000,20.0400801603,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,18,410018610019000,34.7868691818,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,19,410019610020000,42.0248328558,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,20,410020610021000,47.2404115996,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,21,410021610022000,58.9247311828,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,22,410022610023000,74.7700919632,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,23,410023610024000,73.4157650696,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,24,410024610025000,90.8753709199,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,25,410025610026000,87.3889875666,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,26,410026610027000,99.1531404375,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,27,410027610028000,83.0285296269,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,28,410028610029000,91.1657926583,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,29,410029610030000,84.2523158359,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,30,410030610031000,57.9447713898,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,31,410031610032000,63.0505331479,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,32,410032610033000,44.7115384615,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,33,410033610034000,46.7519685039,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,34,410034610035000,31.0650887574,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,35,410035610036000,22.3084384093,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,36,410036610037000,17.1296296296,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,37,410037610038000,9.6908167974,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,38,410038610039000,10.299166258,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,39,410039610040000,6.4102564103,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,40,410040610041000,4.3103448276,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,41,410041610042000,2.6413100898,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,42,410042610043000,1.5337423313,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,43,410043610044000,1.4150943396,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,44,410044610045000,0.4498425551,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,45,410045610046000,0.0,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,46,410046610047000,0.0,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,47,410047610048000,0.4171881519,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,48,410048610049000,0.0,CZ04
Míry plodnosti,5406,2001,Karlovarský kraj,CZ041,49,410049610050000,0.0,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,15,410015610016000,2.6114530871,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,16,410016610017000,7.0961718021,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,17,410017610018000,14.8011100833,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,18,410018610019000,31.1998573721,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,19,410019610020000,47.517351842,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,20,410020610021000,64.6499567848,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,21,410021610022000,69.0954773869,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,22,410022610023000,69.2968408793,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,23,410023610024000,79.2309933003,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,24,410024610025000,90.6507530548,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,25,410025610026000,98.6824415165,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,26,410026610027000,101.612691753,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,27,410027610028000,86.6738894908,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,28,410028610029000,84.9862458376,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,29,410029610030000,70.4291044776,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,30,410030610031000,63.8439739957,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,31,410031610032000,48.0411274597,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,32,410032610033000,41.6510318949,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,33,410033610034000,38.33081571,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,34,410034610035000,25.0836120401,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,35,410035610036000,17.2978878369,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,36,410036610037000,20.8151128214,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,37,410037610038000,15.317667537,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,38,410038610039000,10.6707317073,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,39,410039610040000,9.0279235776,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,40,410040610041000,5.5614973262,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,41,410041610042000,3.8568673666,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,42,410042610043000,1.0058338363,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,43,410043610044000,0.5435767349,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,44,410044610045000,0.171556013,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,45,410045610046000,0.3347840643,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,46,410046610047000,0.0,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,47,410047610048000,0.0,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,48,410048610049000,0.0,CZ04
Míry plodnosti,5406,2001,Ústecký kraj,CZ042,49,410049610050000,0.0,CZ04
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,15,410015610016000,0.7471049682,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,16,410016610017000,7.6614374316,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,17,410017610018000,8.5806220951,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,18,410018610019000,22.1376686268,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,19,410019610020000,30.8959835221,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,20,410020610021000,46.9168900804,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,21,410021610022000,64.6842427958,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,22,410022610023000,56.4263322884,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,23,410023610024000,76.5432098765,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,24,410024610025000,74.7712418301,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,25,410025610026000,98.8758303526,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,26,410026610027000,94.9651046859,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,27,410027610028000,101.6469377252,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,28,410028610029000,88.8074429095,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,29,410029610030000,78.853046595,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,30,410030610031000,69.0203562341,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,31,410031610032000,65.9006421088,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,32,410032610033000,42.8015564202,CZ05
Míry plodnosti,5406,2001,Liberecký kraj,CZ051,33,410033610034000,36.1313868613,CZ05
