"Ukazatel","IndicatorType","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Věk (jednoleté skupiny)","VEKZEN1PLOD","Hodnota"
"Míry plodnosti","5406","2006","2006","Střední Čechy","CZ02","42","410042610043000","2.7798837503"
"Míry plodnosti","5406","2006","2006","Střední Čechy","CZ02","43","410043610044000","2.7506532802"
"Míry plodnosti","5406","2006","2006","Střední Čechy","CZ02","44","410044610045000","1.3157894737"
"Míry plodnosti","5406","2006","2006","Střední Čechy","CZ02","45","410045610046000","0.4463621485"
"Míry plodnosti","5406","2006","2006","Střední Čechy","CZ02","46","410046610047000","0.1503307276"
"Míry plodnosti","5406","2006","2006","Střední Čechy","CZ02","47","410047610048000","0"
"Míry plodnosti","5406","2006","2006","Střední Čechy","CZ02","48","410048610049000","0"
"Míry plodnosti","5406","2006","2006","Střední Čechy","CZ02","49","410049610050000","0.1219512195"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","15","410015610016000","0.9672516236"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","16","410016610017000","3.66598778"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","17","410017610018000","7.4566160521"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","18","410018610019000","16.762060507"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","19","410019610020000","24.9457700651"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","20","410020610021000","29.9122573784"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","21","410021610022000","40.3278262001"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","22","410022610023000","43.9814814815"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","23","410023610024000","56.3847429519"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","24","410024610025000","63.5079384923"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","25","410025610026000","88.6824324324"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","26","410026610027000","100.8590873591"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","27","410027610028000","116.5331391114"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","28","410028610029000","119.1992720655"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","29","410029610030000","118.5185185185"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","30","410030610031000","105.3087966085"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","31","410031610032000","87.6410888741"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","32","410032610033000","75.5084168532"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","33","410033610034000","58.1456813617"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","34","410034610035000","48.2136663198"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","35","410035610036000","35.6751491538"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","36","410036610037000","27.7222777223"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","37","410037610038000","23.1589903721"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","38","410038610039000","19.145206957"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","39","410039610040000","13.0841121495"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","40","410040610041000","6.8519715579"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","41","410041610042000","3.4899663468"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","42","410042610043000","1.9658434697"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","43","410043610044000","1.6955784531"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","44","410044610045000","0.4102844639"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","45","410045610046000","0.4138501862"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","46","410046610047000","0.1386770212"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","47","410047610048000","0"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","48","410048610049000","0.244648318"
"Míry plodnosti","5406","2006","2006","Jihozápad","CZ03","49","410049610050000","0"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","15","410015610016000","2.6696641843"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","16","410016610017000","7.3397036422"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","17","410017610018000","20.6577874422"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","18","410018610019000","30.1392080011"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","19","410019610020000","39.7126592573"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","20","410020610021000","54.7177365541"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","21","410021610022000","63.5005336179"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","22","410022610023000","61.8529333687"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","23","410023610024000","68.5020033605"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","24","410024610025000","77.5293965629"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","25","410025610026000","81.97763091"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","26","410026610027000","90.3922023671"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","27","410027610028000","98.515227051"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","28","410028610029000","109.7731426728"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","29","410029610030000","103.4627053039"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","30","410030610031000","90.603695287"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","31","410031610032000","84.4906283384"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","32","410032610033000","70.6"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","33","410033610034000","59.6054888508"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","34","410034610035000","46.5035771982"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","35","410035610036000","38.5836385836"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","36","410036610037000","31.462694234"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","37","410037610038000","23.0303030303"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","38","410038610039000","17.0253336965"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","39","410039610040000","14.3204539314"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","40","410040610041000","8.2151848417"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","41","410041610042000","5.9659812135"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","42","410042610043000","2.7781285516"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","43","410043610044000","2.0593080725"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","44","410044610045000","0.9037505648"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","45","410045610046000","0.3077870114"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","46","410046610047000","0.153256705"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","47","410047610048000","0"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","48","410048610049000","0"
"Míry plodnosti","5406","2006","2006","Severozápad","CZ04","49","410049610050000","0.125250501"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","15","410015610016000","1.2957563978"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","16","410016610017000","4.4086021505"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","17","410017610018000","6.9774817634"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","18","410018610019000","16.0984848485"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","19","410019610020000","24.8719043553"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","20","410020610021000","34.0029294832"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","21","410021610022000","37.4639769452"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","22","410022610023000","44.5344129555"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","23","410023610024000","52.6261797292"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","24","410024610025000","67.0346211741"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","25","410025610026000","86.3958111122"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","26","410026610027000","96.7598362115"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","27","410027610028000","107.012296444"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","28","410028610029000","112.2144183418"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","29","410029610030000","118.1761301423"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","30","410030610031000","107.0223857712"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","31","410031610032000","92.365835223"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","32","410032610033000","71.4008537059"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","33","410033610034000","60.3811772643"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","34","410034610035000","50.9611896989"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","35","410035610036000","41.4527476707"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","36","410036610037000","31.1291761673"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","37","410037610038000","20.1768070723"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","38","410038610039000","18.698578908"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","39","410039610040000","12.5928317727"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","40","410040610041000","7.8657577347"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","41","410041610042000","4.0124385595"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","42","410042610043000","3.2901296112"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","43","410043610044000","2.3187183811"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","44","410044610045000","0.7898002934"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","45","410045610046000","0.1161710037"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","46","410046610047000","0.1163331782"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","47","410047610048000","0.2222716159"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","48","410048610049000","0.1024590164"
"Míry plodnosti","5406","2006","2006","Severovýchod","CZ05","49","410049610050000","0"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","15","410015610016000","0.7790437238"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","16","410016610017000","2.2624434389"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","17","410017610018000","6.4826637855"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","18","410018610019000","12.4392614189"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","19","410019610020000","20.0211762441"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","20","410020610021000","25.6981167084"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","21","410021610022000","35.3530751708"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","22","410022610023000","41.3585319091"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","23","410023610024000","49.7619689212"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","24","410024610025000","62.7947598253"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","25","410025610026000","85.3187919463"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","26","410026610027000","97.0003895598"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","27","410027610028000","106.936416185"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","28","410028610029000","117.9197450384"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","29","410029610030000","116.6939094592"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","30","410030610031000","106.0289612921"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","31","410031610032000","90.3379993172"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","32","410032610033000","74.1924032659"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","33","410033610034000","63.6441536184"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","34","410034610035000","49.5392679009"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","35","410035610036000","40.3987408185"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","36","410036610037000","28.1563035827"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","37","410037610038000","21.4339908953"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","38","410038610039000","18.5113767836"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","39","410039610040000","10.4374229054"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","40","410040610041000","7.6406149314"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","41","410041610042000","5.8604155567"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","42","410042610043000","2.8399006035"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","43","410043610044000","2.3609405987"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","44","410044610045000","1.2758857592"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","45","410045610046000","0.7952286282"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","46","410046610047000","0"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","47","410047610048000","0.1942690627"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","48","410048610049000","0.0895736295"
"Míry plodnosti","5406","2006","2006","Jihovýchod","CZ06","49","410049610050000","0"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","15","410015610016000","0.8913790908"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","16","410016610017000","3.5723398826"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","17","410017610018000","4.7961630695"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","18","410018610019000","11.8631368631"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","19","410019610020000","17.9422835634"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","20","410020610021000","25.1935602802"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","21","410021610022000","32.4948850644"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","22","410022610023000","41.6264478764"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","23","410023610024000","53.7672865999"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","24","410024610025000","59.5496628186"
"Míry plodnosti","5406","2006","2006","Střední Morava","CZ07","25","410025610026000","81.349871494"
