Ukazatel,IndicatorType,Roky,CasR,"ČR, Reg. soudržnosti, Kraje",Uz012,Hodnota,Uz01A
Živě narození - chlapci,4355WZNM2,2017,2017,Liberecký kraj,CZ051,2465.0,CZ05
Živě narození - chlapci,4355WZNM2,2017,2017,Královéhradecký kraj,CZ052,2933.0,CZ05
Živě narození - chlapci,4355WZNM2,2017,2017,Pardubický kraj,CZ053,2768.0,CZ05
Živě narození - chlapci,4355WZNM2,2017,2017,Kraj Vysočina,CZ063,2732.0,CZ06
Živě narození - chlapci,4355WZNM2,2017,2017,Jihomoravský kraj,CZ064,6942.0,CZ06
Živě narození - chlapci,4355WZNM2,2017,2017,Olomoucký kraj,CZ071,3383.0,CZ07
Živě narození - chlapci,4355WZNM2,2017,2017,Zlínský kraj,CZ072,3105.0,CZ07
Živě narození - chlapci,4355WZNM2,2017,2017,Moravskoslezský kraj,CZ080,6196.0,CZ08
Živě narození - chlapci,4355WZNM2,2018,2018,Česko,CZ,58256.0,CZ
Živě narození - chlapci,4355WZNM2,2018,2018,Praha,CZ01,7932.0,CZ01
Živě narození - chlapci,4355WZNM2,2018,2018,Střední Čechy,CZ02,7579.0,CZ02
Živě narození - chlapci,4355WZNM2,2018,2018,Jihozápad,CZ03,6569.0,CZ03
Živě narození - chlapci,4355WZNM2,2018,2018,Severozápad,CZ04,5502.0,CZ04
Živě narození - chlapci,4355WZNM2,2018,2018,Severovýchod,CZ05,8065.0,CZ05
Živě narození - chlapci,4355WZNM2,2018,2018,Jihovýchod,CZ06,9720.0,CZ06
Živě narození - chlapci,4355WZNM2,2018,2018,Střední Morava,CZ07,6465.0,CZ07
Živě narození - chlapci,4355WZNM2,2018,2018,Moravskoslezsko,CZ08,6424.0,CZ08
Živě narození - chlapci,4355WZNM2,2018,2018,Hlavní město Praha,CZ010,7932.0,CZ01
Živě narození - chlapci,4355WZNM2,2018,2018,Středočeský kraj,CZ020,7579.0,CZ02
Živě narození - chlapci,4355WZNM2,2018,2018,Jihočeský kraj,CZ031,3427.0,CZ03
Živě narození - chlapci,4355WZNM2,2018,2018,Plzeňský kraj,CZ032,3142.0,CZ03
Živě narození - chlapci,4355WZNM2,2018,2018,Karlovarský kraj,CZ041,1368.0,CZ04
Živě narození - chlapci,4355WZNM2,2018,2018,Ústecký kraj,CZ042,4134.0,CZ04
Živě narození - chlapci,4355WZNM2,2018,2018,Liberecký kraj,CZ051,2405.0,CZ05
Živě narození - chlapci,4355WZNM2,2018,2018,Královéhradecký kraj,CZ052,2864.0,CZ05
Živě narození - chlapci,4355WZNM2,2018,2018,Pardubický kraj,CZ053,2796.0,CZ05
Živě narození - chlapci,4355WZNM2,2018,2018,Kraj Vysočina,CZ063,2801.0,CZ06
Živě narození - chlapci,4355WZNM2,2018,2018,Jihomoravský kraj,CZ064,6919.0,CZ06
Živě narození - chlapci,4355WZNM2,2018,2018,Olomoucký kraj,CZ071,3388.0,CZ07
Živě narození - chlapci,4355WZNM2,2018,2018,Zlínský kraj,CZ072,3077.0,CZ07
Živě narození - chlapci,4355WZNM2,2018,2018,Moravskoslezský kraj,CZ080,6424.0,CZ08
Živě narození - chlapci,4355WZNM2,2019,2019,Česko,CZ,57585.0,CZ
Živě narození - chlapci,4355WZNM2,2019,2019,Praha,CZ01,7632.0,CZ01
Živě narození - chlapci,4355WZNM2,2019,2019,Střední Čechy,CZ02,7628.0,CZ02
Živě narození - chlapci,4355WZNM2,2019,2019,Jihozápad,CZ03,6502.0,CZ03
Živě narození - chlapci,4355WZNM2,2019,2019,Severozápad,CZ04,5569.0,CZ04
Živě narození - chlapci,4355WZNM2,2019,2019,Severovýchod,CZ05,8170.0,CZ05
Živě narození - chlapci,4355WZNM2,2019,2019,Jihovýchod,CZ06,9590.0,CZ06
Živě narození - chlapci,4355WZNM2,2019,2019,Střední Morava,CZ07,6302.0,CZ07
Živě narození - chlapci,4355WZNM2,2019,2019,Moravskoslezsko,CZ08,6192.0,CZ08
Živě narození - chlapci,4355WZNM2,2019,2019,Hlavní město Praha,CZ010,7632.0,CZ01
Živě narození - chlapci,4355WZNM2,2019,2019,Středočeský kraj,CZ020,7628.0,CZ02
Živě narození - chlapci,4355WZNM2,2019,2019,Jihočeský kraj,CZ031,3387.0,CZ03
Živě narození - chlapci,4355WZNM2,2019,2019,Plzeňský kraj,CZ032,3115.0,CZ03
Živě narození - chlapci,4355WZNM2,2019,2019,Karlovarský kraj,CZ041,1452.0,CZ04
Živě narození - chlapci,4355WZNM2,2019,2019,Ústecký kraj,CZ042,4117.0,CZ04
Živě narození - chlapci,4355WZNM2,2019,2019,Liberecký kraj,CZ051,2354.0,CZ05
Živě narození - chlapci,4355WZNM2,2019,2019,Královéhradecký kraj,CZ052,2838.0,CZ05
Živě narození - chlapci,4355WZNM2,2019,2019,Pardubický kraj,CZ053,2978.0,CZ05
Živě narození - chlapci,4355WZNM2,2019,2019,Kraj Vysočina,CZ063,2818.0,CZ06
Živě narození - chlapci,4355WZNM2,2019,2019,Jihomoravský kraj,CZ064,6772.0,CZ06
Živě narození - chlapci,4355WZNM2,2019,2019,Olomoucký kraj,CZ071,3286.0,CZ07
Živě narození - chlapci,4355WZNM2,2019,2019,Zlínský kraj,CZ072,3016.0,CZ07
Živě narození - chlapci,4355WZNM2,2019,2019,Moravskoslezský kraj,CZ080,6192.0,CZ08
Živě narození - chlapci,4355WZNM2,2020,2020,Česko,CZ,56276.0,CZ
Živě narození - chlapci,4355WZNM2,2020,2020,Praha,CZ01,7483.0,CZ01
Živě narození - chlapci,4355WZNM2,2020,2020,Střední Čechy,CZ02,7313.0,CZ02
Živě narození - chlapci,4355WZNM2,2020,2020,Jihozápad,CZ03,6353.0,CZ03
Živě narození - chlapci,4355WZNM2,2020,2020,Severozápad,CZ04,5444.0,CZ04
Živě narození - chlapci,4355WZNM2,2020,2020,Severovýchod,CZ05,7941.0,CZ05
Živě narození - chlapci,4355WZNM2,2020,2020,Jihovýchod,CZ06,9401.0,CZ06
Živě narození - chlapci,4355WZNM2,2020,2020,Střední Morava,CZ07,6311.0,CZ07
Živě narození - chlapci,4355WZNM2,2020,2020,Moravskoslezsko,CZ08,6030.0,CZ08
Živě narození - chlapci,4355WZNM2,2020,2020,Hlavní město Praha,CZ010,7483.0,CZ01
Živě narození - chlapci,4355WZNM2,2020,2020,Středočeský kraj,CZ020,7313.0,CZ02
Živě narození - chlapci,4355WZNM2,2020,2020,Jihočeský kraj,CZ031,3358.0,CZ03
Živě narození - chlapci,4355WZNM2,2020,2020,Plzeňský kraj,CZ032,2995.0,CZ03
Živě narození - chlapci,4355WZNM2,2020,2020,Karlovarský kraj,CZ041,1413.0,CZ04
Živě narození - chlapci,4355WZNM2,2020,2020,Ústecký kraj,CZ042,4031.0,CZ04
Živě narození - chlapci,4355WZNM2,2020,2020,Liberecký kraj,CZ051,2332.0,CZ05
Živě narození - chlapci,4355WZNM2,2020,2020,Královéhradecký kraj,CZ052,2825.0,CZ05
Živě narození - chlapci,4355WZNM2,2020,2020,Pardubický kraj,CZ053,2784.0,CZ05
Živě narození - chlapci,4355WZNM2,2020,2020,Kraj Vysočina,CZ063,2760.0,CZ06
Živě narození - chlapci,4355WZNM2,2020,2020,Jihomoravský kraj,CZ064,6641.0,CZ06
Živě narození - chlapci,4355WZNM2,2020,2020,Olomoucký kraj,CZ071,3341.0,CZ07
Živě narození - chlapci,4355WZNM2,2020,2020,Zlínský kraj,CZ072,2970.0,CZ07
Živě narození - chlapci,4355WZNM2,2020,2020,Moravskoslezský kraj,CZ080,6030.0,CZ08
Živě narození - chlapci,4355WZNM2,2021,2021,Česko,CZ,57179.0,CZ
Živě narození - chlapci,4355WZNM2,2021,2021,Praha,CZ01,7793.0,CZ01
Živě narození - chlapci,4355WZNM2,2021,2021,Střední Čechy,CZ02,7754.0,CZ02
Živě narození - chlapci,4355WZNM2,2021,2021,Jihozápad,CZ03,6478.0,CZ03
Živě narození - chlapci,4355WZNM2,2021,2021,Severozápad,CZ04,5357.0,CZ04
Živě narození - chlapci,4355WZNM2,2021,2021,Severovýchod,CZ05,7877.0,CZ05
Živě narození - chlapci,4355WZNM2,2021,2021,Jihovýchod,CZ06,9556.0,CZ06
Živě narození - chlapci,4355WZNM2,2021,2021,Střední Morava,CZ07,6231.0,CZ07
Živě narození - chlapci,4355WZNM2,2021,2021,Moravskoslezsko,CZ08,6133.0,CZ08
Živě narození - chlapci,4355WZNM2,2021,2021,Hlavní město Praha,CZ010,7793.0,CZ01
Živě narození - chlapci,4355WZNM2,2021,2021,Středočeský kraj,CZ020,7754.0,CZ02
Živě narození - chlapci,4355WZNM2,2021,2021,Jihočeský kraj,CZ031,3448.0,CZ03
Živě narození - chlapci,4355WZNM2,2021,2021,Plzeňský kraj,CZ032,3030.0,CZ03
Živě narození - chlapci,4355WZNM2,2021,2021,Karlovarský kraj,CZ041,1340.0,CZ04
Živě narození - chlapci,4355WZNM2,2021,2021,Ústecký kraj,CZ042,4017.0,CZ04
Živě narození - chlapci,4355WZNM2,2021,2021,Liberecký kraj,CZ051,2231.0,CZ05
Živě narození - chlapci,4355WZNM2,2021,2021,Královéhradecký kraj,CZ052,2882.0,CZ05
Živě narození - chlapci,4355WZNM2,2021,2021,Pardubický kraj,CZ053,2764.0,CZ05
Živě narození - chlapci,4355WZNM2,2021,2021,Kraj Vysočina,CZ063,2863.0,CZ06
Živě narození - chlapci,4355WZNM2,2021,2021,Jihomoravský kraj,CZ064,6693.0,CZ06
Živě narození - chlapci,4355WZNM2,2021,2021,Olomoucký kraj,CZ071,3175.0,CZ07
Živě narození - chlapci,4355WZNM2,2021,2021,Zlínský kraj,CZ072,3056.0,CZ07
Živě narození - chlapci,4355WZNM2,2021,2021,Moravskoslezský kraj,CZ080,6133.0,CZ08
Živě narození - chlapci,4355WZNM2,2022,2022,Česko,CZ,51987.0,CZ
Živě narození - chlapci,4355WZNM2,2022,2022,Praha,CZ01,6800.0,CZ01
Živě narození - chlapci,4355WZNM2,2022,2022,Střední Čechy,CZ02,6889.0,CZ02
Živě narození - chlapci,4355WZNM2,2022,2022,Jihozápad,CZ03,5912.0,CZ03
Živě narození - chlapci,4355WZNM2,2022,2022,Severozápad,CZ04,4989.0,CZ04
Živě narození - chlapci,4355WZNM2,2022,2022,Severovýchod,CZ05,7232.0,CZ05
Živě narození - chlapci,4355WZNM2,2022,2022,Jihovýchod,CZ06,8842.0,CZ06
Živě narození - chlapci,4355WZNM2,2022,2022,Střední Morava,CZ07,5815.0,CZ07
Živě narození - chlapci,4355WZNM2,2022,2022,Moravskoslezsko,CZ08,5508.0,CZ08
Živě narození - chlapci,4355WZNM2,2022,2022,Hlavní město Praha,CZ010,6800.0,CZ01
Živě narození - chlapci,4355WZNM2,2022,2022,Středočeský kraj,CZ020,6889.0,CZ02
Živě narození - chlapci,4355WZNM2,2022,2022,Jihočeský kraj,CZ031,3126.0,CZ03
Živě narození - chlapci,4355WZNM2,2022,2022,Plzeňský kraj,CZ032,2786.0,CZ03
Živě narození - chlapci,4355WZNM2,2022,2022,Karlovarský kraj,CZ041,1252.0,CZ04
Živě narození - chlapci,4355WZNM2,2022,2022,Ústecký kraj,CZ042,3737.0,CZ04
Živě narození - chlapci,4355WZNM2,2022,2022,Liberecký kraj,CZ051,2076.0,CZ05
Živě narození - chlapci,4355WZNM2,2022,2022,Královéhradecký kraj,CZ052,2621.0,CZ05
Živě narození - chlapci,4355WZNM2,2022,2022,Pardubický kraj,CZ053,2535.0,CZ05
Živě narození - chlapci,4355WZNM2,2022,2022,Kraj Vysočina,CZ063,2559.0,CZ06
Živě narození - chlapci,4355WZNM2,2022,2022,Jihomoravský kraj,CZ064,6283.0,CZ06
Živě narození - chlapci,4355WZNM2,2022,2022,Olomoucký kraj,CZ071,3065.0,CZ07
Živě narození - chlapci,4355WZNM2,2022,2022,Zlínský kraj,CZ072,2750.0,CZ07
Živě narození - chlapci,4355WZNM2,2022,2022,Moravskoslezský kraj,CZ080,5508.0,CZ08
Živě narození - chlapci,4355WZNM2,2023,2023,Česko,CZ,46910.0,CZ
Živě narození - chlapci,4355WZNM2,2023,2023,Praha,CZ01,6426.0,CZ01
Živě narození - chlapci,4355WZNM2,2023,2023,Střední Čechy,CZ02,6372.0,CZ02
Živě narození - chlapci,4355WZNM2,2023,2023,Jihozápad,CZ03,5281.0,CZ03
Živě narození - chlapci,4355WZNM2,2023,2023,Severozápad,CZ04,4341.0,CZ04
Živě narození - chlapci,4355WZNM2,2023,2023,Severovýchod,CZ05,6484.0,CZ05
Živě narození - chlapci,4355WZNM2,2023,2023,Jihovýchod,CZ06,7835.0,CZ06
Živě narození - chlapci,4355WZNM2,2023,2023,Střední Morava,CZ07,5209.0,CZ07
Živě narození - chlapci,4355WZNM2,2023,2023,Moravskoslezsko,CZ08,4962.0,CZ08
Živě narození - chlapci,4355WZNM2,2023,2023,Hlavní město Praha,CZ010,6426.0,CZ01
Živě narození - chlapci,4355WZNM2,2023,2023,Středočeský kraj,CZ020,6372.0,CZ02
Živě narození - chlapci,4355WZNM2,2023,2023,Jihočeský kraj,CZ031,2710.0,CZ03
Živě narození - chlapci,4355WZNM2,2023,2023,Plzeňský kraj,CZ032,2571.0,CZ03
Živě narození - chlapci,4355WZNM2,2023,2023,Karlovarský kraj,CZ041,1106.0,CZ04
Živě narození - chlapci,4355WZNM2,2023,2023,Ústecký kraj,CZ042,3235.0,CZ04
Živě narození - chlapci,4355WZNM2,2023,2023,Liberecký kraj,CZ051,1831.0,CZ05
Živě narození - chlapci,4355WZNM2,2023,2023,Královéhradecký kraj,CZ052,2304.0,CZ05
Živě narození - chlapci,4355WZNM2,2023,2023,Pardubický kraj,CZ053,2349.0,CZ05
Živě narození - chlapci,4355WZNM2,2023,2023,Kraj Vysočina,CZ063,2386.0,CZ06
Živě narození - chlapci,4355WZNM2,2023,2023,Jihomoravský kraj,CZ064,5449.0,CZ06
Živě narození - chlapci,4355WZNM2,2023,2023,Olomoucký kraj,CZ071,2711.0,CZ07
Živě narození - chlapci,4355WZNM2,2023,2023,Zlínský kraj,CZ072,2498.0,CZ07
Živě narození - chlapci,4355WZNM2,2023,2023,Moravskoslezský kraj,CZ080,4962.0,CZ08
Živě narození - dívky,4355WZNZ2,2000,2000,Česko,CZ,43846.0,CZ
Živě narození - dívky,4355WZNZ2,2000,2000,Praha,CZ01,4667.0,CZ01
Živě narození - dívky,4355WZNZ2,2000,2000,Střední Čechy,CZ02,4752.0,CZ02
Živě narození - dívky,4355WZNZ2,2000,2000,Jihozápad,CZ03,5115.0,CZ03
Živě narození - dívky,4355WZNZ2,2000,2000,Severozápad,CZ04,5264.0,CZ04
Živě narození - dívky,4355WZNZ2,2000,2000,Severovýchod,CZ05,6572.0,CZ05
Živě narození - dívky,4355WZNZ2,2000,2000,Jihovýchod,CZ06,6947.0,CZ06
Živě narození - dívky,4355WZNZ2,2000,2000,Střední Morava,CZ07,5127.0,CZ07
Živě narození - dívky,4355WZNZ2,2000,2000,Moravskoslezsko,CZ08,5402.0,CZ08
Živě narození - dívky,4355WZNZ2,2000,2000,Hlavní město Praha,CZ010,4667.0,CZ01
Živě narození - dívky,4355WZNZ2,2000,2000,Středočeský kraj,CZ020,4752.0,CZ02
Živě narození - dívky,4355WZNZ2,2000,2000,Jihočeský kraj,CZ031,2745.0,CZ03
Živě narození - dívky,4355WZNZ2,2000,2000,Plzeňský kraj,CZ032,2370.0,CZ03
Živě narození - dívky,4355WZNZ2,2000,2000,Karlovarský kraj,CZ041,1414.0,CZ04
Živě narození - dívky,4355WZNZ2,2000,2000,Ústecký kraj,CZ042,3850.0,CZ04
Živě narození - dívky,4355WZNZ2,2000,2000,Liberecký kraj,CZ051,1956.0,CZ05
Živě narození - dívky,4355WZNZ2,2000,2000,Královéhradecký kraj,CZ052,2393.0,CZ05
Živě narození - dívky,4355WZNZ2,2000,2000,Pardubický kraj,CZ053,2223.0,CZ05
Živě narození - dívky,4355WZNZ2,2000,2000,Kraj Vysočina,CZ063,2289.0,CZ06
Živě narození - dívky,4355WZNZ2,2000,2000,Jihomoravský kraj,CZ064,4658.0,CZ06
Živě narození - dívky,4355WZNZ2,2000,2000,Olomoucký kraj,CZ071,2634.0,CZ07
Živě narození - dívky,4355WZNZ2,2000,2000,Zlínský kraj,CZ072,2493.0,CZ07
Živě narození - dívky,4355WZNZ2,2000,2000,Moravskoslezský kraj,CZ080,5402.0,CZ08
Živě narození - dívky,4355WZNZ2,2001,2001,Česko,CZ,44099.0,CZ
Živě narození - dívky,4355WZNZ2,2001,2001,Praha,CZ01,4671.0,CZ01
Živě narození - dívky,4355WZNZ2,2001,2001,Střední Čechy,CZ02,4785.0,CZ02
Živě narození - dívky,4355WZNZ2,2001,2001,Jihozápad,CZ03,5117.0,CZ03
Živě narození - dívky,4355WZNZ2,2001,2001,Severozápad,CZ04,5270.0,CZ04
Živě narození - dívky,4355WZNZ2,2001,2001,Severovýchod,CZ05,6547.0,CZ05
Živě narození - dívky,4355WZNZ2,2001,2001,Jihovýchod,CZ06,6879.0,CZ06
Živě narození - dívky,4355WZNZ2,2001,2001,Střední Morava,CZ07,5362.0,CZ07
Živě narození - dívky,4355WZNZ2,2001,2001,Moravskoslezsko,CZ08,5468.0,CZ08
Živě narození - dívky,4355WZNZ2,2001,2001,Hlavní město Praha,CZ010,4671.0,CZ01
Živě narození - dívky,4355WZNZ2,2001,2001,Středočeský kraj,CZ020,4785.0,CZ02
Živě narození - dívky,4355WZNZ2,2001,2001,Jihočeský kraj,CZ031,2706.0,CZ03
Živě narození - dívky,4355WZNZ2,2001,2001,Plzeňský kraj,CZ032,2411.0,CZ03
Živě narození - dívky,4355WZNZ2,2001,2001,Karlovarský kraj,CZ041,1429.0,CZ04
Živě narození - dívky,4355WZNZ2,2001,2001,Ústecký kraj,CZ042,3841.0,CZ04
Živě narození - dívky,4355WZNZ2,2001,2001,Liberecký kraj,CZ051,1946.0,CZ05
Živě narození - dívky,4355WZNZ2,2001,2001,Královéhradecký kraj,CZ052,2405.0,CZ05
Živě narození - dívky,4355WZNZ2,2001,2001,Pardubický kraj,CZ053,2196.0,CZ05
Živě narození - dívky,4355WZNZ2,2001,2001,Kraj Vysočina,CZ063,2181.0,CZ06
Živě narození - dívky,4355WZNZ2,2001,2001,Jihomoravský kraj,CZ064,4698.0,CZ06
Živě narození - dívky,4355WZNZ2,2001,2001,Olomoucký kraj,CZ071,2810.0,CZ07
Živě narození - dívky,4355WZNZ2,2001,2001,Zlínský kraj,CZ072,2552.0,CZ07
Živě narození - dívky,4355WZNZ2,2001,2001,Moravskoslezský kraj,CZ080,5468.0,CZ08
Živě narození - dívky,4355WZNZ2,2002,2002,Česko,CZ,45074.0,CZ
Živě narození - dívky,4355WZNZ2,2002,2002,Praha,CZ01,4710.0,CZ01
Živě narození - dívky,4355WZNZ2,2002,2002,Střední Čechy,CZ02,5104.0,CZ02
Živě narození - dívky,4355WZNZ2,2002,2002,Jihozápad,CZ03,5111.0,CZ03
Živě narození - dívky,4355WZNZ2,2002,2002,Severozápad,CZ04,5369.0,CZ04
Živě narození - dívky,4355WZNZ2,2002,2002,Severovýchod,CZ05,6595.0,CZ05
Živě narození - dívky,4355WZNZ2,2002,2002,Jihovýchod,CZ06,7250.0,CZ06
Živě narození - dívky,4355WZNZ2,2002,2002,Střední Morava,CZ07,5250.0,CZ07
Živě narození - dívky,4355WZNZ2,2002,2002,Moravskoslezsko,CZ08,5685.0,CZ08
Živě narození - dívky,4355WZNZ2,2002,2002,Hlavní město Praha,CZ010,4710.0,CZ01
Živě narození - dívky,4355WZNZ2,2002,2002,Středočeský kraj,CZ020,5104.0,CZ02
Živě narození - dívky,4355WZNZ2,2002,2002,Jihočeský kraj,CZ031,2744.0,CZ03
Živě narození - dívky,4355WZNZ2,2002,2002,Plzeňský kraj,CZ032,2367.0,CZ03
Živě narození - dívky,4355WZNZ2,2002,2002,Karlovarský kraj,CZ041,1427.0,CZ04
Živě narození - dívky,4355WZNZ2,2002,2002,Ústecký kraj,CZ042,3942.0,CZ04
Živě narození - dívky,4355WZNZ2,2002,2002,Liberecký kraj,CZ051,2013.0,CZ05
Živě narození - dívky,4355WZNZ2,2002,2002,Královéhradecký kraj,CZ052,2393.0,CZ05
Živě narození - dívky,4355WZNZ2,2002,2002,Pardubický kraj,CZ053,2189.0,CZ05
Živě narození - dívky,4355WZNZ2,2002,2002,Kraj Vysočina,CZ063,2355.0,CZ06
Živě narození - dívky,4355WZNZ2,2002,2002,Jihomoravský kraj,CZ064,4895.0,CZ06
Živě narození - dívky,4355WZNZ2,2002,2002,Olomoucký kraj,CZ071,2732.0,CZ07
Živě narození - dívky,4355WZNZ2,2002,2002,Zlínský kraj,CZ072,2518.0,CZ07
Živě narození - dívky,4355WZNZ2,2002,2002,Moravskoslezský kraj,CZ080,5685.0,CZ08
Živě narození - dívky,4355WZNZ2,2003,2003,Česko,CZ,45554.0,CZ
Živě narození - dívky,4355WZNZ2,2003,2003,Praha,CZ01,4840.0,CZ01
Živě narození - dívky,4355WZNZ2,2003,2003,Střední Čechy,CZ02,5155.0,CZ02
Živě narození - dívky,4355WZNZ2,2003,2003,Jihozápad,CZ03,5231.0,CZ03
Živě narození - dívky,4355WZNZ2,2003,2003,Severozápad,CZ04,5402.0,CZ04
Živě narození - dívky,4355WZNZ2,2003,2003,Severovýchod,CZ05,6681.0,CZ05
Živě narození - dívky,4355WZNZ2,2003,2003,Jihovýchod,CZ06,7249.0,CZ06
Živě narození - dívky,4355WZNZ2,2003,2003,Střední Morava,CZ07,5317.0,CZ07
Živě narození - dívky,4355WZNZ2,2003,2003,Moravskoslezsko,CZ08,5679.0,CZ08
Živě narození - dívky,4355WZNZ2,2003,2003,Hlavní město Praha,CZ010,4840.0,CZ01
Živě narození - dívky,4355WZNZ2,2003,2003,Středočeský kraj,CZ020,5155.0,CZ02
Živě narození - dívky,4355WZNZ2,2003,2003,Jihočeský kraj,CZ031,2825.0,CZ03
Živě narození - dívky,4355WZNZ2,2003,2003,Plzeňský kraj,CZ032,2406.0,CZ03
Živě narození - dívky,4355WZNZ2,2003,2003,Karlovarský kraj,CZ041,1364.0,CZ04
Živě narození - dívky,4355WZNZ2,2003,2003,Ústecký kraj,CZ042,4038.0,CZ04
Živě narození - dívky,4355WZNZ2,2003,2003,Liberecký kraj,CZ051,1971.0,CZ05
Živě narození - dívky,4355WZNZ2,2003,2003,Královéhradecký kraj,CZ052,2476.0,CZ05
Živě narození - dívky,4355WZNZ2,2003,2003,Pardubický kraj,CZ053,2234.0,CZ05
Živě narození - dívky,4355WZNZ2,2003,2003,Kraj Vysočina,CZ063,2388.0,CZ06
Živě narození - dívky,4355WZNZ2,2003,2003,Jihomoravský kraj,CZ064,4861.0,CZ06
Živě narození - dívky,4355WZNZ2,2003,2003,Olomoucký kraj,CZ071,2839.0,CZ07
Živě narození - dívky,4355WZNZ2,2003,2003,Zlínský kraj,CZ072,2478.0,CZ07
Živě narození - dívky,4355WZNZ2,2003,2003,Moravskoslezský kraj,CZ080,5679.0,CZ08
Živě narození - dívky,4355WZNZ2,2004,2004,Česko,CZ,47402.0,CZ
Živě narození - dívky,4355WZNZ2,2004,2004,Praha,CZ01,5468.0,CZ01
Živě narození - dívky,4355WZNZ2,2004,2004,Střední Čechy,CZ02,5491.0,CZ02
Živě narození - dívky,4355WZNZ2,2004,2004,Jihozápad,CZ03,5350.0,CZ03
Živě narození - dívky,4355WZNZ2,2004,2004,Severozápad,CZ04,5621.0,CZ04
Živě narození - dívky,4355WZNZ2,2004,2004,Severovýchod,CZ05,6916.0,CZ05
Živě narození - dívky,4355WZNZ2,2004,2004,Jihovýchod,CZ06,7465.0,CZ06
Živě narození - dívky,4355WZNZ2,2004,2004,Střední Morava,CZ07,5455.0,CZ07
Živě narození - dívky,4355WZNZ2,2004,2004,Moravskoslezsko,CZ08,5636.0,CZ08
Živě narození - dívky,4355WZNZ2,2004,2004,Hlavní město Praha,CZ010,5468.0,CZ01
Živě narození - dívky,4355WZNZ2,2004,2004,Středočeský kraj,CZ020,5491.0,CZ02
Živě narození - dívky,4355WZNZ2,2004,2004,Jihočeský kraj,CZ031,2887.0,CZ03
Živě narození - dívky,4355WZNZ2,2004,2004,Plzeňský kraj,CZ032,2463.0,CZ03
Živě narození - dívky,4355WZNZ2,2004,2004,Karlovarský kraj,CZ041,1390.0,CZ04
Živě narození - dívky,4355WZNZ2,2004,2004,Ústecký kraj,CZ042,4231.0,CZ04
Živě narození - dívky,4355WZNZ2,2004,2004,Liberecký kraj,CZ051,2084.0,CZ05
Živě narození - dívky,4355WZNZ2,2004,2004,Královéhradecký kraj,CZ052,2506.0,CZ05
Živě narození - dívky,4355WZNZ2,2004,2004,Pardubický kraj,CZ053,2326.0,CZ05
Živě narození - dívky,4355WZNZ2,2004,2004,Kraj Vysočina,CZ063,2307.0,CZ06
Živě narození - dívky,4355WZNZ2,2004,2004,Jihomoravský kraj,CZ064,5158.0,CZ06
Živě narození - dívky,4355WZNZ2,2004,2004,Olomoucký kraj,CZ071,2939.0,CZ07
Živě narození - dívky,4355WZNZ2,2004,2004,Zlínský kraj,CZ072,2516.0,CZ07
Živě narození - dívky,4355WZNZ2,2004,2004,Moravskoslezský kraj,CZ080,5636.0,CZ08
Živě narození - dívky,4355WZNZ2,2005,2005,Česko,CZ,49758.0,CZ
Živě narození - dívky,4355WZNZ2,2005,2005,Praha,CZ01,5932.0,CZ01
Živě narození - dívky,4355WZNZ2,2005,2005,Střední Čechy,CZ02,5813.0,CZ02
Živě narození - dívky,4355WZNZ2,2005,2005,Jihozápad,CZ03,5582.0,CZ03
Živě narození - dívky,4355WZNZ2,2005,2005,Severozápad,CZ04,5698.0,CZ04
Živě narození - dívky,4355WZNZ2,2005,2005,Severovýchod,CZ05,7057.0,CZ05
Živě narození - dívky,4355WZNZ2,2005,2005,Jihovýchod,CZ06,7929.0,CZ06
Živě narození - dívky,4355WZNZ2,2005,2005,Střední Morava,CZ07,5821.0,CZ07
Živě narození - dívky,4355WZNZ2,2005,2005,Moravskoslezsko,CZ08,5926.0,CZ08
Živě narození - dívky,4355WZNZ2,2005,2005,Hlavní město Praha,CZ010,5932.0,CZ01
Živě narození - dívky,4355WZNZ2,2005,2005,Středočeský kraj,CZ020,5813.0,CZ02
Živě narození - dívky,4355WZNZ2,2005,2005,Jihočeský kraj,CZ031,2980.0,CZ03
Živě narození - dívky,4355WZNZ2,2005,2005,Plzeňský kraj,CZ032,2602.0,CZ03
Živě narození - dívky,4355WZNZ2,2005,2005,Karlovarský kraj,CZ041,1458.0,CZ04
Živě narození - dívky,4355WZNZ2,2005,2005,Ústecký kraj,CZ042,4240.0,CZ04
